"Time","Q-S102 O2","Q-G265 Flow V","Q-S151 CO2","Probe Temp","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
13740,4.02,1.25,425.53,24.4,216,4.022,,,,,,,,,,,,,,,,,,
13741,4.02,1.25,425.78,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13742,4.02,1.25,426.01,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13743,4.02,1.25,426.26,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13744,4.02,1.25,426.37,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13745,4.02,1.25,426.41,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13746,4.02,1.25,426.45,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13747,4.02,1.25,426.56,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13748,4.02,1.25,426.52,24.4,217,4.021,,,,,,,,,,,,,,,,,,
13749,4.02,1.25,426.45,24.4,216,4.021,,,,,,,,,,,,,,,,,,
13750,4.02,1.25,426.52,24.4,216,4.021,,,,,,,,,,,,,,,,,,
13751,4.02,1.25,426.74,24.4,216,4.020,,,,,,,,,,,,,,,,,,
13752,4.02,1.25,427.08,24.4,216,4.021,,,,,,,,,,,,,,,,,,
13753,4.02,1.25,427.11,24.4,217,4.021,,,,,,,,,,,,,,,,,,
13754,4.02,1.25,427.19,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13755,4.02,1.25,427.22,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13756,4.02,1.25,427.26,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13757,4.02,1.25,427.30,24.4,217,4.024,,,,,,,,,,,,,,,,,,
13758,4.02,1.25,427.33,24.4,217,4.024,,,,,,,,,,,,,,,,,,
13759,4.02,1.25,427.41,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13760,4.02,1.25,427.26,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13761,4.02,1.25,427.30,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13762,4.02,1.25,427.33,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13763,4.02,1.25,427.30,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13764,4.02,1.25,427.37,24.4,217,4.021,,,,,,,,,,,,,,,,,,
13765,4.02,1.25,427.37,24.4,217,4.021,,,,,,,,,,,,,,,,,,
13766,4.02,1.25,427.48,24.4,217,4.021,,,,,,,,,,,,,,,,,,
13767,4.02,1.25,427.52,24.4,217,4.021,,,,,,,,,,,,,,,,,,
13768,4.02,1.25,427.41,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13769,4.02,1.25,427.26,24.4,217,4.022,,,,,,,,,,,,,,,,,,
13770,4.02,1.25,427.26,24.4,217,4.023,,,,,,,,,,,,,,,,,,
13771,4.02,1.25,427.30,24.3,217,4.023,,,,,,,,,,,,,,,,,,
13772,4.02,1.25,427.26,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13773,4.02,1.25,427.30,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13774,4.02,1.25,427.30,24.3,218,4.024,,,,,,,,,,,,,,,,,,
13775,4.02,1.25,427.26,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13776,4.02,1.25,427.30,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13777,4.02,1.25,427.30,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13778,4.02,1.25,427.44,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13779,4.02,1.25,427.59,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13780,4.02,1.25,427.81,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13781,4.02,1.25,427.96,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13782,4.02,1.25,428.18,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13783,4.02,1.25,428.40,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13784,4.02,1.25,428.48,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13785,4.02,1.25,428.55,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13786,4.02,1.25,428.63,24.3,216,4.024,,,,,,,,,,,,,,,,,,
13787,4.02,1.25,428.77,24.3,216,4.023,,,,,,,,,,,,,,,,,,
13788,4.02,1.25,428.51,24.3,216,4.023,,,,,,,,,,,,,,,,,,
13789,4.02,1.25,428.51,24.3,216,4.023,,,,,,,,,,,,,,,,,,
13790,4.02,1.25,428.63,24.3,216,4.024,,,,,,,,,,,,,,,,,,
13791,4.02,1.25,428.63,24.3,216,4.024,,,,,,,,,,,,,,,,,,
13792,4.02,1.25,428.59,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13793,4.03,1.25,428.88,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13794,4.02,1.25,428.66,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13795,4.02,1.25,428.70,24.3,217,4.024,,,,,,,,,,,,,,,,,,
13796,4.03,1.25,429.07,24.3,217,4.025,,,,,,,,,,,,,,,,,,
13797,4.03,1.25,429.18,24.3,216,4.025,,,,,,,,,,,,,,,,,,
13798,4.03,1.25,429.10,24.3,216,4.026,,,,,,,,,,,,,,,,,,
13799,4.03,1.25,428.92,24.3,216,4.027,,,,,,,,,,,,,,,,,,
13800,4.03,1.25,428.85,24.3,216,4.027,,,,,,,,,,,,,,,,,,
13801,4.03,1.25,428.85,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13802,4.03,1.25,428.85,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13803,4.03,1.25,428.92,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13804,4.03,1.25,428.88,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13805,4.03,1.25,428.92,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13806,4.03,1.25,428.92,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13807,4.03,1.25,428.96,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13808,4.02,1.25,428.51,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13809,4.03,1.25,429.03,24.3,216,4.027,,,,,,,,,,,,,,,,,,
13810,4.03,1.25,429.25,24.3,216,4.027,,,,,,,,,,,,,,,,,,
13811,4.03,1.25,429.44,24.3,216,4.027,,,,,,,,,,,,,,,,,,
13812,4.02,1.25,428.99,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13813,4.03,1.25,429.33,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13814,4.03,1.25,429.55,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13815,4.03,1.25,429.58,24.3,216,4.028,,,,,,,,,,,,,,,,,,
13816,4.03,1.25,429.58,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13817,4.03,1.25,429.66,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13818,4.03,1.25,429.66,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13819,4.03,1.25,429.70,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13820,4.03,1.25,429.70,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13821,4.03,1.25,429.73,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13822,4.03,1.25,429.73,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13823,4.03,1.25,429.73,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13824,4.03,1.25,429.81,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13825,4.03,1.25,429.81,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13826,4.03,1.25,429.84,24.3,216,4.029,,,,,,,,,,,,,,,,,,
13827,4.03,1.25,429.99,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13828,4.03,1.25,429.95,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13829,4.03,1.25,429.92,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13830,4.03,1.25,429.66,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13831,4.03,1.25,429.62,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13832,4.03,1.25,429.62,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13833,4.03,1.25,429.51,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13834,4.03,1.25,429.51,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13835,4.03,1.25,429.55,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13836,4.03,1.25,429.55,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13837,4.03,1.25,429.58,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13838,4.03,1.25,429.73,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13839,4.03,1.25,429.77,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13840,4.03,1.25,429.81,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13841,4.03,1.25,430.10,24.3,217,4.027,,,,,,,,,,,,,,,,,,
13842,4.03,1.25,429.81,24.3,217,4.026,,,,,,,,,,,,,,,,,,
13843,4.02,1.25,429.99,24.3,217,4.026,,,,,,,,,,,,,,,,,,
13844,4.02,1.25,430.10,24.3,217,4.026,,,,,,,,,,,,,,,,,,
13845,4.02,1.25,430.14,24.3,217,4.027,,,,,,,,,,,,,,,,,,
13846,4.03,1.25,430.36,24.3,217,4.027,,,,,,,,,,,,,,,,,,
13847,4.03,1.25,430.51,24.3,217,4.028,,,,,,,,,,,,,,,,,,
13848,4.03,1.25,430.62,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13849,4.03,1.25,430.51,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13850,4.03,1.25,430.51,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13851,4.03,1.25,430.62,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13852,4.03,1.25,430.69,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13853,4.03,1.25,430.73,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13854,4.03,1.25,430.69,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13855,4.03,1.25,430.77,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13856,4.03,1.25,430.84,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13857,4.03,1.25,430.99,24.3,217,4.029,,,,,,,,,,,,,,,,,,
13858,4.03,1.25,431.02,24.3,217,4.030,,,,,,,,,,,,,,,,,,
13859,4.03,1.25,431.02,24.3,217,4.030,,,,,,,,,,,,,,,,,,
13860,4.03,1.25,430.80,24.3,217,4.030,,,,,,,,,,,,,,,,,,
13861,4.03,1.25,430.62,24.3,218,4.031,,,,,,,,,,,,,,,,,,
13862,4.03,1.25,430.65,24.3,217,4.031,,,,,,,,,,,,,,,,,,
13863,4.03,1.25,430.99,24.3,217,4.032,,,,,,,,,,,,,,,,,,
13864,4.03,1.25,431.17,24.3,217,4.034,,,,,,,,,,,,,,,,,,
13865,4.03,1.25,431.13,24.3,217,4.035,,,,,,,,,,,,,,,,,,
13866,4.04,1.25,431.17,24.3,216,4.036,,,,,,,,,,,,,,,,,,
13867,4.04,1.25,431.36,24.3,216,4.037,,,,,,,,,,,,,,,,,,
13868,4.04,1.25,431.43,24.2,216,4.037,,,,,,,,,,,,,,,,,,
13869,4.04,1.25,431.50,24.3,216,4.038,,,,,,,,,,,,,,,,,,
13870,4.04,1.25,431.65,24.3,216,4.038,,,,,,,,,,,,,,,,,,
13871,4.04,1.25,431.87,24.2,216,4.038,,,,,,,,,,,,,,,,,,
13872,4.04,1.25,432.06,24.2,216,4.038,,,,,,,,,,,,,,,,,,
13873,4.04,1.25,432.31,24.2,216,4.039,,,,,,,,,,,,,,,,,,
13874,4.04,1.25,432.20,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13875,4.04,1.25,432.54,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13876,4.04,1.25,432.31,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13877,4.04,1.25,432.24,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13878,4.04,1.25,431.83,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13879,4.04,1.25,431.43,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13880,4.04,1.25,430.84,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13881,4.04,1.25,429.95,24.2,216,4.039,,,,,,,,,,,,,,,,,,
13882,4.04,1.25,429.29,24.2,216,4.039,,,,,,,,,,,,,,,,,,
13883,4.04,1.25,427.74,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13884,4.04,1.25,426.71,24.2,216,4.040,,,,,,,,,,,,,,,,,,
13885,4.04,1.25,425.60,24.2,216,4.041,,,,,,,,,,,,,,,,,,
13886,4.04,1.25,424.68,24.2,216,4.041,,,,,,,,,,,,,,,,,,
13887,4.04,1.25,423.02,24.2,216,4.041,,,,,,,,,,,,,,,,,,
13888,4.04,1.25,422.02,24.2,216,4.042,,,,,,,,,,,,,,,,,,
13889,4.04,1.25,421.06,24.2,216,4.042,,,,,,,,,,,,,,,,,,
13890,4.04,1.25,420.03,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13891,4.04,1.25,419.00,24.2,217,4.043,,,,,,,,,,,,,,,,,,
13892,4.04,1.25,417.82,24.2,217,4.043,,,,,,,,,,,,,,,,,,
13893,4.04,1.25,417.11,24.2,217,4.043,,,,,,,,,,,,,,,,,,
13894,4.04,1.25,416.04,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13895,4.04,1.25,415.38,24.2,217,4.044,,,,,,,,,,,,,,,,,,
13896,4.04,1.25,414.79,24.2,217,4.044,,,,,,,,,,,,,,,,,,
13897,4.04,1.25,414.38,24.2,217,4.043,,,,,,,,,,,,,,,,,,
13898,4.04,1.25,413.94,24.2,217,4.043,,,,,,,,,,,,,,,,,,
13899,4.04,1.25,413.46,24.2,217,4.043,,,,,,,,,,,,,,,,,,
13900,4.04,1.25,413.09,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13901,4.04,1.25,412.91,24.2,216,4.042,,,,,,,,,,,,,,,,,,
13902,4.04,1.25,412.98,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13903,4.04,1.25,412.61,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13904,4.04,1.25,412.58,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13905,4.04,1.25,412.50,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13906,4.04,1.25,412.43,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13907,4.04,1.25,412.50,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13908,4.04,1.25,412.50,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13909,4.04,1.25,412.50,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13910,4.04,1.25,412.39,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13911,4.04,1.25,412.39,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13912,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13913,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13914,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13915,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13916,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13917,4.04,1.25,412.32,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13918,4.04,1.25,412.32,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13919,4.04,1.25,412.39,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13920,4.04,1.25,412.43,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13921,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13922,4.04,1.25,412.21,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13923,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13924,4.04,1.25,412.21,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13925,4.04,1.25,412.06,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13926,4.04,1.25,411.95,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13927,4.04,1.25,411.95,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13928,4.04,1.25,411.95,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13929,4.04,1.25,412.47,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13930,4.04,1.25,412.39,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13931,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13932,4.04,1.25,412.24,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13933,4.04,1.25,412.36,24.2,216,4.042,,,,,,,,,,,,,,,,,,
13934,4.04,1.25,412.36,24.2,216,4.042,,,,,,,,,,,,,,,,,,
13935,4.04,1.25,412.47,24.2,216,4.042,,,,,,,,,,,,,,,,,,
13936,4.04,1.25,412.65,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13937,4.04,1.25,412.65,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13938,4.04,1.25,412.61,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13939,4.04,1.25,412.65,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13940,4.04,1.25,412.69,24.2,217,4.043,,,,,,,,,,,,,,,,,,
13941,4.04,1.25,412.80,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13942,4.04,1.25,412.76,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13943,4.04,1.25,412.69,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13944,4.04,1.25,412.69,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13945,4.04,1.25,412.72,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13946,4.04,1.25,412.65,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13947,4.04,1.25,412.72,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13948,4.04,1.25,412.83,24.2,216,4.043,,,,,,,,,,,,,,,,,,
13949,4.04,1.25,412.69,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13950,4.04,1.25,412.83,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13951,4.04,1.25,412.80,24.2,217,4.042,,,,,,,,,,,,,,,,,,
13952,4.04,1.25,412.69,24.2,217,4.041,,,,,,,,,,,,,,,,,,
13953,4.04,1.25,412.54,24.2,216,4.041,,,,,,,,,,,,,,,,,,
13954,4.04,1.25,412.50,24.2,217,4.040,,,,,,,,,,,,,,,,,,
13955,4.04,1.25,412.47,24.2,217,4.039,,,,,,,,,,,,,,,,,,
13956,4.04,1.25,412.24,24.2,217,4.037,,,,,,,,,,,,,,,,,,
13957,4.04,1.25,412.39,24.2,217,4.036,,,,,,,,,,,,,,,,,,
13958,4.03,1.25,412.32,24.2,216,4.034,,,,,,,,,,,,,,,,,,
13959,4.03,1.25,412.36,24.2,216,4.033,,,,,,,,,,,,,,,,,,
13960,4.03,1.25,412.36,24.2,216,4.031,,,,,,,,,,,,,,,,,,
13961,4.03,1.25,412.32,24.2,216,4.030,,,,,,,,,,,,,,,,,,
13962,4.03,1.25,412.50,24.2,216,4.028,,,,,,,,,,,,,,,,,,
13963,4.03,1.24,412.58,24.2,216,4.027,,,,,,,,,,,,,,,,,,
13964,4.03,1.24,412.61,24.2,216,4.025,,,,,,,,,,,,,,,,,,
13965,4.02,1.24,412.61,24.2,216,4.024,,,,,,,,,,,,,,,,,,
13966,4.02,1.24,412.50,24.2,215,4.022,,,,,,,,,,,,,,,,,,
13967,4.02,1.24,412.69,24.2,215,4.020,,,,,,,,,,,,,,,,,,
13968,4.02,1.24,412.65,24.2,215,4.020,,,,,,,,,,,,,,,,,,
13969,4.02,1.24,412.58,24.2,215,4.019,,,,,,,,,,,,,,,,,,
13970,4.02,1.24,412.58,24.2,216,4.018,,,,,,,,,,,,,,,,,,
13971,4.02,1.24,412.58,24.2,216,4.018,,,,,,,,,,,,,,,,,,
13972,4.02,1.24,412.54,24.2,216,4.018,,,,,,,,,,,,,,,,,,
13973,4.02,1.24,412.54,24.2,215,4.017,,,,,,,,,,,,,,,,,,
13974,4.02,1.24,412.54,24.2,215,4.017,,,,,,,,,,,,,,,,,,
13975,4.02,1.24,412.47,24.2,215,4.017,,,,,,,,,,,,,,,,,,
13976,4.02,1.24,412.43,24.2,215,4.017,,,,,,,,,,,,,,,,,,
13977,4.02,1.24,412.39,24.2,215,4.016,,,,,,,,,,,,,,,,,,
13978,4.02,1.24,412.50,24.2,215,4.016,,,,,,,,,,,,,,,,,,
13979,4.02,1.24,412.17,24.2,215,4.016,,,,,,,,,,,,,,,,,,
13980,4.02,1.24,412.36,24.2,215,4.016,,,,,,,,,,,,,,,,,,
13981,4.02,1.24,412.24,24.2,215,4.016,,,,,,,,,,,,,,,,,,
13982,4.02,1.24,412.13,24.2,215,4.016,,,,,,,,,,,,,,,,,,
13983,4.02,1.24,412.10,24.2,215,4.015,,,,,,,,,,,,,,,,,,
13984,4.01,1.24,412.13,24.2,215,4.015,,,,,,,,,,,,,,,,,,
13985,4.01,1.24,412.17,24.2,215,4.015,,,,,,,,,,,,,,,,,,
13986,4.01,1.24,412.28,24.2,216,4.014,,,,,,,,,,,,,,,,,,
13987,4.01,1.25,412.36,24.2,216,4.014,,,,,,,,,,,,,,,,,,
13988,4.01,1.25,412.39,24.2,216,4.014,,,,,,,,,,,,,,,,,,
13989,4.01,1.24,412.43,24.2,216,4.014,,,,,,,,,,,,,,,,,,
13990,4.01,1.24,412.39,24.2,216,4.014,,,,,,,,,,,,,,,,,,
13991,4.01,1.24,412.39,24.2,216,4.014,,,,,,,,,,,,,,,,,,
13992,4.02,1.25,412.54,24.2,216,4.014,,,,,,,,,,,,,,,,,,
13993,4.01,1.25,412.72,24.1,216,4.014,,,,,,,,,,,,,,,,,,
13994,4.01,1.24,412.91,24.1,216,4.013,,,,,,,,,,,,,,,,,,
13995,4.01,1.25,412.98,24.1,216,4.013,,,,,,,,,,,,,,,,,,
13996,4.01,1.24,413.02,24.1,216,4.013,,,,,,,,,,,,,,,,,,
13997,4.01,1.24,413.09,24.1,216,4.013,,,,,,,,,,,,,,,,,,
13998,4.01,1.24,413.20,24.1,215,4.013,,,,,,,,,,,,,,,,,,
13999,4.01,1.24,413.39,24.1,215,4.013,,,,,,,,,,,,,,,,,,
14000,4.01,1.24,413.35,24.1,215,4.013,,,,,,,,,,,,,,,,,,
14001,4.01,1.24,413.68,24.1,215,4.014,,,,,,,,,,,,,,,,,,
14002,4.01,1.24,413.79,24.1,215,4.014,,,,,,,,,,,,,,,,,,
14003,4.01,1.24,413.90,24.1,215,4.014,,,,,,,,,,,,,,,,,,
14004,4.01,1.24,413.87,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14005,4.02,1.25,414.05,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14006,4.01,1.25,414.05,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14007,4.02,1.25,414.13,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14008,4.02,1.25,414.16,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14009,4.01,1.25,414.20,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14010,4.02,1.25,414.24,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14011,4.01,1.25,414.24,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14012,4.01,1.25,414.24,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14013,4.01,1.25,413.98,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14014,4.02,1.25,413.83,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14015,4.01,1.25,413.76,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14016,4.02,1.25,413.87,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14017,4.02,1.25,413.76,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14018,4.02,1.25,413.72,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14019,4.01,1.25,413.87,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14020,4.01,1.25,413.98,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14021,4.01,1.25,414.13,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14022,4.02,1.25,414.02,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14023,4.02,1.25,414.16,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14024,4.02,1.25,414.35,24.1,216,4.016,,,,,,,,,,,,,,,,,,
14025,4.02,1.25,414.42,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14026,4.01,1.25,414.42,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14027,4.02,1.25,414.68,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14028,4.01,1.25,414.79,24.1,216,4.014,,,,,,,,,,,,,,,,,,
14029,4.01,1.25,414.75,24.1,216,4.014,,,,,,,,,,,,,,,,,,
14030,4.01,1.25,414.68,24.1,216,4.014,,,,,,,,,,,,,,,,,,
14031,4.01,1.25,414.83,24.1,216,4.014,,,,,,,,,,,,,,,,,,
14032,4.01,1.25,414.97,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14033,4.02,1.25,414.97,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14034,4.02,1.25,415.05,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14035,4.02,1.25,415.20,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14036,4.01,1.25,415.20,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14037,4.01,1.25,415.23,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14038,4.01,1.25,415.31,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14039,4.02,1.25,415.16,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14040,4.01,1.25,415.16,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14041,4.01,1.25,415.42,24.1,216,4.015,,,,,,,,,,,,,,,,,,
14042,4.01,1.25,415.38,24.1,216,4.016,,,,,,,,,,,,,,,,,,
14043,4.02,1.25,415.16,24.1,216,4.016,,,,,,,,,,,,,,,,,,
14044,4.02,1.25,415.27,24.1,216,4.016,,,,,,,,,,,,,,,,,,
14045,4.02,1.25,415.20,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14046,4.02,1.25,415.23,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14047,4.02,1.25,415.27,24.1,217,4.017,,,,,,,,,,,,,,,,,,
14048,4.02,1.25,415.23,24.1,217,4.017,,,,,,,,,,,,,,,,,,
14049,4.02,1.25,415.16,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14050,4.02,1.25,415.38,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14051,4.02,1.25,415.45,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14052,4.02,1.25,415.53,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14053,4.02,1.25,415.57,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14054,4.02,1.25,415.64,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14055,4.02,1.25,415.97,24.1,216,4.018,,,,,,,,,,,,,,,,,,
14056,4.02,1.25,416.01,24.1,216,4.018,,,,,,,,,,,,,,,,,,
14057,4.02,1.25,416.16,24.1,216,4.018,,,,,,,,,,,,,,,,,,
14058,4.02,1.25,416.30,24.1,216,4.018,,,,,,,,,,,,,,,,,,
14059,4.02,1.25,416.34,24.1,216,4.017,,,,,,,,,,,,,,,,,,
14060,4.02,1.25,416.30,24.1,216,4.017,,,,,,,,,,,,,,,,,,
