"Time","Q-S102 O2","Q-G265 Flow V","Q-S151 CO2","Probe Temp","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
8958,4.05,1.23,448.05,23.3,211,4.050,,,,,,,,,,,,,,,,,,
8959,4.05,1.23,448.56,23.3,211,4.050,,,,,,,,,,,,,,,,,,
8960,4.05,1.23,449.08,23.3,211,4.050,,,,,,,,,,,,,,,,,,
8961,4.05,1.23,449.34,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8962,4.05,1.23,449.90,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8963,4.05,1.23,450.61,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8964,4.05,1.23,451.61,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8965,4.05,1.23,452.35,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8966,4.05,1.23,452.83,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8967,4.05,1.23,453.28,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8968,4.05,1.23,453.76,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8969,4.05,1.23,454.28,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8970,4.05,1.23,454.91,23.3,212,4.047,,,,,,,,,,,,,,,,,,
8971,4.05,1.23,455.69,23.3,212,4.047,,,,,,,,,,,,,,,,,,
8972,4.05,1.23,456.10,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8973,4.05,1.23,456.84,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8974,4.05,1.23,457.88,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8975,4.05,1.23,458.59,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8976,4.05,1.23,458.81,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8977,4.05,1.23,459.52,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8978,4.05,1.23,460.26,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8979,4.05,1.23,460.63,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8980,4.05,1.23,461.11,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8981,4.05,1.23,461.60,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8982,4.05,1.23,461.97,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8983,4.05,1.23,462.34,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8984,4.05,1.23,462.86,23.3,212,4.049,,,,,,,,,,,,,,,,,,
8985,4.05,1.23,463.16,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8986,4.05,1.23,463.42,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8987,4.05,1.23,463.60,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8988,4.05,1.23,463.71,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8989,4.05,1.23,463.49,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8990,4.05,1.23,463.53,23.3,211,4.048,,,,,,,,,,,,,,,,,,
8991,4.05,1.23,463.23,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8992,4.05,1.23,462.78,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8993,4.05,1.23,462.67,23.3,212,4.048,,,,,,,,,,,,,,,,,,
8994,4.05,1.23,461.86,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8995,4.05,1.23,461.30,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8996,4.05,1.23,460.82,23.3,211,4.049,,,,,,,,,,,,,,,,,,
8997,4.05,1.23,460.41,23.3,211,4.050,,,,,,,,,,,,,,,,,,
8998,4.05,1.23,459.85,23.3,212,4.050,,,,,,,,,,,,,,,,,,
8999,4.05,1.23,458.89,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9000,4.05,1.23,458.74,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9001,4.05,1.23,458.11,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9002,4.05,1.23,457.81,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9003,4.05,1.23,457.44,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9004,4.05,1.23,457.18,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9005,4.05,1.23,456.99,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9006,4.05,1.23,456.81,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9007,4.05,1.23,456.55,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9008,4.05,1.23,456.58,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9009,4.05,1.23,456.73,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9010,4.05,1.23,456.77,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9011,4.05,1.23,456.77,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9012,4.05,1.23,456.73,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9013,4.05,1.23,456.62,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9014,4.05,1.23,456.55,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9015,4.05,1.23,456.44,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9016,4.05,1.23,456.32,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9017,4.05,1.23,456.14,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9018,4.05,1.23,455.99,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9019,4.05,1.23,455.69,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9020,4.05,1.23,455.58,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9021,4.05,1.23,455.40,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9022,4.05,1.23,455.06,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9023,4.05,1.23,455.06,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9024,4.05,1.23,454.51,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9025,4.05,1.23,454.10,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9026,4.05,1.22,454.02,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9027,4.05,1.23,453.87,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9028,4.05,1.23,453.47,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9029,4.05,1.22,453.43,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9030,4.05,1.23,453.32,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9031,4.05,1.23,452.65,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9032,4.05,1.23,452.43,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9033,4.05,1.23,451.79,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9034,4.05,1.23,451.39,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9035,4.05,1.23,451.20,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9036,4.05,1.23,450.46,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9037,4.05,1.23,449.94,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9038,4.05,1.23,449.38,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9039,4.05,1.23,449.05,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9040,4.05,1.23,448.94,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9041,4.05,1.23,448.90,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9042,4.05,1.23,448.31,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9043,4.05,1.23,448.19,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9044,4.05,1.23,448.34,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9045,4.05,1.23,448.08,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9046,4.05,1.22,448.08,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9047,4.05,1.23,448.16,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9048,4.05,1.23,448.19,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9049,4.05,1.23,448.34,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9050,4.05,1.23,448.45,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9051,4.05,1.23,448.64,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9052,4.05,1.23,448.71,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9053,4.05,1.23,448.71,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9054,4.05,1.23,448.68,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9055,4.05,1.23,448.60,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9056,4.05,1.23,448.75,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9057,4.05,1.23,448.71,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9058,4.05,1.23,448.71,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9059,4.05,1.23,448.71,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9060,4.05,1.23,448.68,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9061,4.05,1.23,448.64,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9062,4.05,1.23,448.60,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9063,4.05,1.23,448.60,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9064,4.05,1.23,448.64,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9065,4.05,1.23,448.53,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9066,4.05,1.23,448.60,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9067,4.05,1.23,448.60,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9068,4.05,1.23,448.60,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9069,4.05,1.23,448.45,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9070,4.05,1.23,448.42,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9071,4.05,1.23,448.42,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9072,4.05,1.23,448.45,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9073,4.05,1.23,448.34,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9074,4.05,1.23,448.23,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9075,4.05,1.23,448.53,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9076,4.05,1.23,448.56,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9077,4.05,1.23,448.49,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9078,4.05,1.23,448.42,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9079,4.05,1.23,448.64,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9080,4.05,1.23,449.01,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9081,4.05,1.23,449.12,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9082,4.05,1.23,449.08,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9083,4.05,1.23,449.16,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9084,4.05,1.23,449.12,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9085,4.05,1.23,448.94,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9086,4.05,1.23,448.90,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9087,4.05,1.23,448.75,23.3,213,4.050,,,,,,,,,,,,,,,,,,
9088,4.05,1.23,448.71,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9089,4.05,1.23,448.64,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9090,4.05,1.23,448.49,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9091,4.05,1.24,448.19,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9092,4.05,1.24,448.01,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9093,4.05,1.23,447.64,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9094,4.05,1.23,447.53,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9095,4.05,1.23,447.19,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9096,4.05,1.23,447.01,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9097,4.05,1.23,446.89,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9098,4.05,1.23,446.49,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9099,4.05,1.23,446.63,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9100,4.05,1.23,446.23,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9101,4.05,1.23,445.89,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9102,4.05,1.23,445.82,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9103,4.05,1.23,445.59,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9104,4.05,1.23,445.52,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9105,4.05,1.23,445.22,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9106,4.05,1.23,445.19,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9107,4.05,1.23,445.15,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9108,4.05,1.23,445.11,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9109,4.05,1.23,445.22,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9110,4.05,1.23,445.41,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9111,4.05,1.23,445.30,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9112,4.05,1.23,445.22,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9113,4.05,1.23,445.41,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9114,4.05,1.23,445.41,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9115,4.05,1.23,445.26,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9116,4.05,1.23,445.30,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9117,4.05,1.23,445.26,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9118,4.05,1.22,445.15,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9119,4.05,1.23,445.26,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9120,4.05,1.23,445.26,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9121,4.05,1.23,445.26,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9122,4.05,1.23,445.19,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9123,4.05,1.23,445.08,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9124,4.05,1.23,445.26,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9125,4.05,1.23,445.33,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9126,4.05,1.22,445.41,23.3,210,4.049,,,,,,,,,,,,,,,,,,
9127,4.05,1.22,445.52,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9128,4.05,1.22,445.48,23.3,210,4.049,,,,,,,,,,,,,,,,,,
9129,4.05,1.22,445.11,23.3,210,4.049,,,,,,,,,,,,,,,,,,
9130,4.05,1.23,445.52,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9131,4.05,1.23,445.30,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9132,4.05,1.23,445.33,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9133,4.05,1.23,445.30,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9134,4.05,1.23,445.30,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9135,4.05,1.23,445.33,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9136,4.05,1.23,445.45,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9137,4.05,1.23,445.56,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9138,4.05,1.23,445.63,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9139,4.05,1.23,445.74,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9140,4.05,1.23,446.00,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9141,4.05,1.23,446.11,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9142,4.05,1.23,446.34,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9143,4.05,1.23,446.56,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9144,4.05,1.23,446.67,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9145,4.05,1.23,446.67,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9146,4.05,1.23,446.86,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9147,4.05,1.22,447.19,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9148,4.05,1.22,447.30,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9149,4.05,1.23,447.53,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9150,4.05,1.23,447.93,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9151,4.05,1.23,448.08,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9152,4.05,1.23,448.42,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9153,4.05,1.23,448.68,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9154,4.05,1.23,448.90,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9155,4.05,1.23,449.16,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9156,4.05,1.23,449.20,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9157,4.05,1.23,449.27,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9158,4.05,1.23,449.31,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9159,4.05,1.23,449.20,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9160,4.05,1.23,449.27,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9161,4.05,1.23,449.31,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9162,4.05,1.23,449.27,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9163,4.05,1.23,449.27,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9164,4.05,1.23,449.31,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9165,4.05,1.23,449.31,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9166,4.05,1.23,449.34,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9167,4.05,1.23,449.42,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9168,4.05,1.23,449.49,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9169,4.05,1.23,449.86,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9170,4.05,1.23,450.05,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9171,4.05,1.23,450.38,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9172,4.05,1.23,450.57,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9173,4.05,1.23,450.72,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9174,4.05,1.23,450.90,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9175,4.05,1.23,451.31,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9176,4.05,1.23,451.65,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9177,4.05,1.23,451.72,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9178,4.05,1.23,451.79,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9179,4.05,1.23,451.72,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9180,4.05,1.23,451.28,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9181,4.05,1.23,451.39,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9182,4.05,1.23,451.68,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9183,4.05,1.23,451.31,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9184,4.05,1.23,451.39,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9185,4.05,1.23,451.61,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9186,4.05,1.23,451.76,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9187,4.05,1.23,451.87,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9188,4.05,1.23,452.13,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9189,4.05,1.23,452.20,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9190,4.05,1.23,452.02,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9191,4.05,1.23,452.43,23.3,213,4.049,,,,,,,,,,,,,,,,,,
9192,4.05,1.23,452.95,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9193,4.05,1.23,453.35,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9194,4.05,1.23,453.58,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9195,4.05,1.23,454.13,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9196,4.05,1.23,454.95,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9197,4.05,1.23,455.54,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9198,4.05,1.23,455.92,23.3,213,4.048,,,,,,,,,,,,,,,,,,
9199,4.05,1.23,456.47,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9200,4.05,1.23,456.99,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9201,4.05,1.23,457.36,23.3,211,4.049,,,,,,,,,,,,,,,,,,
9202,4.05,1.23,458.03,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9203,4.05,1.23,458.22,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9204,4.05,1.23,458.48,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9205,4.05,1.23,458.51,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9206,4.05,1.23,458.70,23.3,212,4.051,,,,,,,,,,,,,,,,,,
9207,4.05,1.23,458.66,23.3,212,4.051,,,,,,,,,,,,,,,,,,
9208,4.05,1.23,458.55,23.3,212,4.052,,,,,,,,,,,,,,,,,,
9209,4.05,1.23,458.37,23.3,212,4.052,,,,,,,,,,,,,,,,,,
9210,4.05,1.23,458.22,23.3,212,4.052,,,,,,,,,,,,,,,,,,
9211,4.05,1.23,458.11,23.3,212,4.053,,,,,,,,,,,,,,,,,,
9212,4.05,1.23,457.96,23.3,212,4.053,,,,,,,,,,,,,,,,,,
9213,4.05,1.23,457.92,23.3,212,4.054,,,,,,,,,,,,,,,,,,
9214,4.05,1.23,457.70,23.3,212,4.054,,,,,,,,,,,,,,,,,,
9215,4.05,1.23,457.36,23.3,212,4.054,,,,,,,,,,,,,,,,,,
9216,4.05,1.23,457.25,23.3,212,4.054,,,,,,,,,,,,,,,,,,
9217,4.05,1.23,457.07,23.3,213,4.053,,,,,,,,,,,,,,,,,,
9218,4.05,1.23,457.03,23.3,213,4.052,,,,,,,,,,,,,,,,,,
9219,4.05,1.23,456.81,23.3,212,4.051,,,,,,,,,,,,,,,,,,
9220,4.05,1.23,456.70,23.3,212,4.050,,,,,,,,,,,,,,,,,,
9221,4.05,1.23,456.44,23.3,211,4.050,,,,,,,,,,,,,,,,,,
9222,4.05,1.23,456.06,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9223,4.05,1.23,455.84,23.3,212,4.049,,,,,,,,,,,,,,,,,,
9224,4.05,1.23,455.77,23.3,212,4.048,,,,,,,,,,,,,,,,,,
9225,4.05,1.23,455.62,23.3,211,4.048,,,,,,,,,,,,,,,,,,
9226,4.05,1.23,455.43,23.3,211,4.047,,,,,,,,,,,,,,,,,,
9227,4.05,1.23,455.40,23.3,211,4.046,,,,,,,,,,,,,,,,,,
9228,4.05,1.23,455.28,23.3,211,4.046,,,,,,,,,,,,,,,,,,
9229,4.04,1.23,455.17,23.3,211,4.045,,,,,,,,,,,,,,,,,,
9230,4.04,1.23,455.10,23.3,211,4.045,,,,,,,,,,,,,,,,,,
9231,4.04,1.23,455.21,23.3,211,4.045,,,,,,,,,,,,,,,,,,
9232,4.04,1.23,455.28,23.3,212,4.044,,,,,,,,,,,,,,,,,,
9233,4.04,1.23,455.28,23.3,212,4.044,,,,,,,,,,,,,,,,,,
9234,4.04,1.23,455.54,23.3,211,4.044,,,,,,,,,,,,,,,,,,
9235,4.04,1.23,455.69,23.3,212,4.044,,,,,,,,,,,,,,,,,,
9236,4.04,1.23,455.77,23.3,211,4.044,,,,,,,,,,,,,,,,,,
9237,4.04,1.23,455.95,23.3,211,4.043,,,,,,,,,,,,,,,,,,
9238,4.04,1.23,455.95,23.3,211,4.043,,,,,,,,,,,,,,,,,,
9239,4.04,1.23,456.14,23.3,211,4.043,,,,,,,,,,,,,,,,,,
9240,4.04,1.23,456.29,23.3,211,4.043,,,,,,,,,,,,,,,,,,
9241,4.04,1.23,456.36,23.3,212,4.043,,,,,,,,,,,,,,,,,,
9242,4.04,1.23,456.32,23.3,212,4.043,,,,,,,,,,,,,,,,,,
9243,4.04,1.23,456.36,23.3,212,4.044,,,,,,,,,,,,,,,,,,
9244,4.04,1.23,456.47,23.3,213,4.044,,,,,,,,,,,,,,,,,,
9245,4.04,1.23,456.40,23.3,213,4.044,,,,,,,,,,,,,,,,,,
9246,4.04,1.23,456.40,23.3,213,4.044,,,,,,,,,,,,,,,,,,
9247,4.04,1.23,456.44,23.3,213,4.045,,,,,,,,,,,,,,,,,,
9248,4.04,1.23,456.44,23.3,213,4.044,,,,,,,,,,,,,,,,,,
9249,4.04,1.23,456.66,23.3,213,4.044,,,,,,,,,,,,,,,,,,
9250,4.04,1.23,456.70,23.3,213,4.044,,,,,,,,,,,,,,,,,,
9251,4.04,1.23,456.77,23.3,212,4.044,,,,,,,,,,,,,,,,,,
9252,4.04,1.23,456.73,23.3,213,4.045,,,,,,,,,,,,,,,,,,
9253,4.04,1.23,456.70,23.3,213,4.045,,,,,,,,,,,,,,,,,,
9254,4.05,1.23,456.58,23.3,213,4.045,,,,,,,,,,,,,,,,,,
9255,4.05,1.23,456.62,23.3,213,4.045,,,,,,,,,,,,,,,,,,
9256,4.04,1.23,456.66,23.3,213,4.045,,,,,,,,,,,,,,,,,,
9257,4.04,1.23,456.73,23.3,213,4.045,,,,,,,,,,,,,,,,,,
9258,4.05,1.23,456.81,23.3,213,4.045,,,,,,,,,,,,,,,,,,
9259,4.04,1.23,457.03,23.3,213,4.046,,,,,,,,,,,,,,,,,,
9260,4.05,1.23,457.10,23.3,213,4.046,,,,,,,,,,,,,,,,,,
9261,4.05,1.23,457.03,23.3,213,4.046,,,,,,,,,,,,,,,,,,
9262,4.05,1.23,457.03,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9263,4.04,1.23,457.22,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9264,4.05,1.23,457.33,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9265,4.05,1.23,457.55,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9266,4.05,1.23,457.85,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9267,4.05,1.23,458.11,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9268,4.05,1.23,458.11,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9269,4.05,1.23,458.07,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9270,4.05,1.23,458.33,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9271,4.05,1.23,458.33,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9272,4.05,1.23,458.40,23.3,212,4.046,,,,,,,,,,,,,,,,,,
9273,4.05,1.23,458.51,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9274,4.05,1.23,458.59,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9275,4.05,1.23,458.63,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9276,4.05,1.23,458.55,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9277,4.05,1.23,458.59,23.3,212,4.047,,,,,,,,,,,,,,,,,,
9278,4.05,1.23,458.66,23.3,212,4.047,,,,,,,,,,,,,,,,,,
